0,1,2,3,4,5,6,7,8,9,label
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 585, 7]","[0, 40, 8]","[0, 1500, 11]","[0, 1015, 12]","[1, 40, 12]","[1, 104, 18]","[0, 40, 19]",220
"[1, 52, 0]","[0, 48, 89]","[1, 40, 90]","[1, 649, 92]","[0, 40, 98]","[0, 1500, 103]","[0, 1014, 103]","[1, 40, 104]","[1, 104, 108]","[0, 40, 110]",220
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 558, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1014, 13]","[1, 40, 14]","[1, 104, 19]","[0, 40, 20]",220
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 617, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1014, 14]","[1, 40, 14]","[1, 104, 20]","[0, 40, 21]",220
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 21]","[0, 40, 22]","[0, 1500, 27]","[0, 1014, 27]","[1, 40, 28]","[1, 104, 35]","[0, 40, 37]",220
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 649, 12]","[0, 40, 13]","[0, 1500, 17]","[0, 1014, 17]","[1, 40, 18]","[1, 104, 29]","[0, 40, 30]",220
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 617, 7]","[0, 40, 8]","[0, 1500, 16]","[0, 1014, 16]","[1, 40, 17]","[1, 104, 22]","[0, 40, 23]",220
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 617, 30]","[0, 40, 31]","[0, 1500, 36]","[0, 1014, 36]","[1, 40, 37]","[1, 104, 56]","[0, 40, 57]",220
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 649, 6]","[0, 40, 7]","[0, 1500, 11]","[0, 1015, 11]","[1, 40, 12]","[1, 104, 17]","[0, 40, 18]",220
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 617, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1015, 12]","[1, 40, 12]","[1, 104, 17]","[0, 40, 18]",220
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 558, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1013, 15]","[1, 40, 17]","[1, 104, 25]","[0, 40, 26]",220
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 585, 12]","[0, 40, 14]","[0, 1500, 18]","[0, 1014, 18]","[1, 40, 19]","[1, 104, 26]","[0, 40, 27]",220
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 558, 13]","[0, 40, 14]","[0, 1500, 19]","[0, 1015, 19]","[1, 40, 20]","[1, 104, 86]","[0, 40, 87]",220
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 649, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1013, 14]","[1, 40, 15]","[1, 104, 80]","[0, 40, 81]",220
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 1430, 14]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 11]","[0, 40, 12]","[0, 1500, 17]","[0, 1500, 17]","[0, 1432, 17]","[1, 40, 17]","[1, 104, 56]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1430, 13]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 1431, 16]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1430, 14]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 1935, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 1431, 15]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 16]","[1, 40, 16]","[0, 1432, 16]","[1, 104, 28]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[1, 40, 12]","[0, 1430, 12]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 30]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 1431, 16]","[1, 40, 17]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 15]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 15]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 13]","[1, 104, 25]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 16]","[0, 1431, 16]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 13]","[1, 104, 45]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 1431, 15]","[1, 40, 16]","[1, 104, 30]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1429, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 15]","[0, 1431, 15]","[1, 40, 15]","[1, 104, 39]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1430, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]","[1, 104, 25]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 14]","[1, 104, 31]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 13]","[1, 104, 36]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]","[1, 104, 42]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 15]","[0, 1431, 15]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[1, 40, 14]","[0, 1432, 14]","[1, 40, 27]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 9]","[0, 1500, 16]","[0, 1500, 16]","[0, 1432, 16]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 14]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[1, 40, 14]","[0, 1431, 14]","[1, 104, 24]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 29]","[0, 40, 30]","[0, 40, 31]","[0, 1500, 36]","[0, 1500, 36]","[0, 1431, 36]","[1, 40, 37]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1430, 13]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 17]","[0, 1500, 17]","[0, 1431, 17]","[1, 40, 18]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1430, 13]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 1935, 10]","[0, 40, 11]","[0, 1500, 19]","[0, 1500, 19]","[0, 1431, 19]","[1, 40, 20]","[1, 104, 37]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 10]","[0, 40, 12]","[0, 1500, 15]","[0, 1500, 15]","[0, 1431, 16]","[1, 40, 16]","[1, 104, 27]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1430, 15]","[1, 40, 15]","[1, 104, 36]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 6]","[0, 1500, 13]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 14]","[1, 104, 28]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[1, 40, 13]","[0, 1432, 13]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1430, 15]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 13]","[1, 104, 22]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 25]",211
"[1, 52, 0]","[0, 48, 12]","[1, 40, 13]","[1, 1935, 16]","[0, 40, 17]","[0, 40, 17]","[0, 1500, 22]","[0, 1500, 22]","[1, 40, 22]","[0, 1431, 23]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 1935, 10]","[0, 40, 11]","[0, 40, 11]","[0, 1500, 18]","[0, 1500, 18]","[0, 1431, 18]","[1, 40, 19]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1430, 12]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1430, 11]","[1, 40, 11]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 1431, 16]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 11]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 17]","[0, 1500, 17]","[0, 1431, 17]","[1, 40, 18]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]","[1, 104, 29]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 15]","[1, 104, 35]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 16]","[0, 1500, 16]","[0, 1430, 16]","[1, 40, 17]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 17]","[0, 1500, 17]","[0, 1430, 17]","[1, 40, 17]","[1, 104, 44]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 34]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 13]","[0, 40, 14]","[0, 40, 14]","[0, 1500, 18]","[0, 1500, 18]","[0, 1430, 18]","[1, 40, 20]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 11]","[0, 40, 12]","[0, 40, 12]","[0, 1500, 18]","[0, 1500, 18]","[0, 1432, 18]","[1, 40, 18]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 12]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 1431, 16]","[1, 40, 16]","[1, 104, 24]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 16]","[0, 1432, 16]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1430, 14]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]","[1, 104, 25]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1430, 12]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1430, 15]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 9]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 1430, 14]","[1, 40, 15]","[1, 104, 33]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 15]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 15]","[1, 40, 15]","[1, 104, 32]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1431, 15]","[1, 40, 16]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 11]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 15]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]","[1, 104, 29]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 5]","[1, 1935, 12]","[0, 40, 13]","[0, 40, 13]","[0, 1500, 17]","[0, 1500, 17]","[0, 1431, 17]","[1, 40, 17]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1430, 14]","[1, 40, 14]","[1, 104, 26]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]","[1, 104, 28]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 16]","[1, 40, 16]","[1, 104, 29]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[1, 40, 14]","[0, 1430, 14]","[1, 104, 26]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 22]","[0, 40, 24]","[0, 1500, 30]","[0, 1500, 30]","[0, 628, 30]","[1, 40, 31]","[1, 104, 53]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 627, 12]","[1, 40, 12]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 629, 16]","[1, 40, 16]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 629, 15]","[1, 40, 16]",212
"[1, 52, 0]","[0, 48, 7]","[1, 40, 7]","[1, 1950, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 18]","[0, 1500, 18]","[0, 627, 18]","[1, 40, 19]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 24]","[0, 40, 25]","[0, 1500, 31]","[0, 1500, 31]","[1, 40, 31]","[0, 628, 31]","[1, 104, 37]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 6]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 629, 14]","[1, 40, 14]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 10]","[0, 40, 11]","[0, 1500, 16]","[0, 1500, 16]","[0, 627, 16]","[1, 40, 17]","[1, 104, 26]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 629, 16]","[1, 40, 17]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 629, 13]","[1, 40, 13]","[1, 104, 22]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1950, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 628, 15]","[1, 40, 16]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 7]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 15]","[0, 627, 15]","[1, 40, 15]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[1, 40, 14]","[0, 628, 14]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 11]","[0, 40, 12]","[0, 1500, 18]","[0, 1500, 18]","[0, 627, 18]","[1, 40, 18]","[1, 104, 26]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 629, 14]","[1, 40, 14]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 14]","[0, 628, 14]","[1, 40, 14]",212
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1950, 5]","[0, 40, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 628, 10]","[1, 40, 11]","[1, 104, 17]",212
