0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,mean_size,mean_relative_time,duration,label,,,Statistics per label,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 3]","[0, 52, 4]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 20]","[0, 304, 28]",386.7,12.45,28,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 663, 9]","[1, 52, 9]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 20]",375.65,11.5,20,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 15]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 18]","[0, 304, 26]",389.9,11.65,26,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1819, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 19]","[0, 259, 33]",386.05,12.75,33,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 21]","[1, 150, 21]","[1, 521, 21]","[0, 52, 22]","[0, 52, 22]","[0, 573, 24]","[1, 83, 24]","[0, 52, 24]","[0, 304, 31]",388.3,14.4,31,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 19]",375.7,12.1,19,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 19]","[0, 304, 26]",388.35,11.95,26,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 19]",377.25,11.1,19,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 16]","[0, 52, 17]","[1, 521, 19]","[0, 573, 19]","[1, 83, 20]","[0, 52, 20]","[0, 52, 20]","[0, 304, 32]",388.3,12.85,32,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 12]","[1, 52, 12]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 18]","[0, 573, 19]","[1, 83, 19]","[0, 52, 19]",374.05,12.1,19,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 15]","[1, 521, 15]","[0, 52, 15]","[0, 52, 16]","[0, 52, 16]","[0, 573, 17]","[1, 83, 17]",374.1,10.2,17,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 663, 12]","[1, 52, 12]","[1, 116, 18]","[1, 150, 18]","[0, 52, 19]","[0, 52, 19]","[1, 521, 19]","[0, 52, 20]","[0, 564, 21]","[0, 83, 21]","[1, 52, 21]",375.2,13.25,21,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 663, 12]","[1, 52, 12]","[1, 116, 19]","[1, 150, 19]","[1, 521, 19]","[0, 52, 20]","[0, 52, 20]","[0, 52, 20]","[0, 573, 22]","[1, 83, 22]","[0, 52, 23]",378.85,13.75,23,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 15]","[1, 150, 15]","[1, 521, 15]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 18]","[0, 258, 27]",387.6,11.3,27,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 564, 19]","[1, 83, 19]","[0, 83, 19]",378.45,11.85,19,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 52, 17]","[0, 573, 18]","[1, 83, 18]",375.7,10.75,18,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 16]","[0, 52, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 564, 18]","[1, 83, 18]",373.65,10.55,18,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[0, 664, 10]","[1, 52, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 20]","[0, 304, 27]",386.7,12.3,27,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 17]","[0, 52, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 18]","[1, 83, 19]","[0, 52, 19]",375.7,12,19,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1883, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 665, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 573, 19]","[1, 83, 19]","[0, 52, 19]","[0, 304, 27]",391.55,12.25,27,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 3]","[0, 52, 4]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 663, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 15]","[1, 521, 15]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 83, 18]","[0, 52, 18]","[0, 305, 36]",389.9,12,36,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 8]","[1, 52, 8]","[0, 664, 8]","[1, 52, 8]","[1, 116, 13]","[1, 150, 14]","[1, 521, 14]","[0, 52, 14]","[0, 52, 14]","[0, 52, 14]","[0, 573, 17]","[1, 83, 17]","[0, 52, 17]",377.3,9.8,17,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 573, 18]","[1, 83, 19]","[0, 52, 19]","[0, 258, 29]",389.2,12.2,29,122,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 14]","[1, 150, 14]","[1, 521, 14]","[0, 52, 15]","[0, 52, 15]","[0, 52, 15]","[0, 573, 16]","[1, 83, 17]","[0, 52, 17]",377.3,10.25,17,122,,,,,,,,
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1819, 6]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 665, 12]","[1, 52, 12]","[1, 116, 18]","[1, 150, 18]","[1, 521, 18]","[0, 52, 19]","[0, 52, 19]","[0, 52, 19]","[0, 573, 21]","[1, 83, 21]",375.75,12.65,21,122,,,,,,,,
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1787, 8]","[0, 52, 11]","[0, 52, 11]","[0, 1500, 16]","[1, 52, 16]","[0, 1500, 16]","[1, 52, 16]","[0, 665, 16]","[1, 52, 16]","[1, 116, 23]","[1, 150, 23]","[1, 521, 24]","[0, 52, 24]","[0, 52, 24]","[0, 52, 25]","[0, 564, 26]","[0, 83, 26]",373.7,16.75,26,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 16]","[1, 521, 16]","[0, 52, 17]","[0, 52, 17]","[0, 573, 18]","[1, 83, 19]","[0, 52, 19]","[0, 258, 28]",386,12.3,28,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 664, 9]","[1, 52, 9]","[1, 116, 15]","[1, 150, 15]","[1, 521, 15]","[0, 52, 16]","[0, 52, 16]","[0, 52, 16]","[0, 564, 17]","[0, 83, 17]",373.65,10.15,17,122,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1023, 10]","[1, 52, 10]","[1, 116, 18]","[1, 150, 18]","[1, 521, 18]","[0, 52, 18]","[0, 52, 18]","[0, 52, 19]","[0, 564, 20]","[1, 83, 20]","[0, 83, 20]","[0, 52, 21]","[0, 304, 28]",273.85,13.75,28,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1025, 11]","[1, 52, 11]","[1, 116, 19]","[1, 150, 20]","[1, 521, 20]","[0, 52, 21]","[0, 52, 21]","[0, 52, 21]","[0, 564, 22]","[1, 83, 22]","[0, 52, 23]","[0, 83, 23]","[0, 259, 36]",271.7,15.45,36,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 16]","[0, 52, 17]","[0, 564, 19]","[1, 150, 22]","[1, 83, 22]","[1, 521, 22]","[0, 52, 23]","[0, 52, 23]","[0, 52, 23]","[0, 83, 24]","[0, 304, 33]",272.55,15.35,33,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 17]","[0, 52, 18]","[0, 564, 20]","[1, 150, 22]","[1, 83, 22]","[1, 521, 23]","[0, 52, 23]","[0, 52, 23]","[0, 52, 23]","[0, 83, 25]","[0, 304, 34]",272.55,15.15,34,120,,,,,,,,
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 597, 6]","[0, 52, 6]","[0, 1500, 13]","[1, 52, 13]","[0, 1024, 13]","[1, 52, 13]","[1, 116, 19]","[1, 150, 19]","[1, 521, 20]","[0, 52, 20]","[0, 52, 20]","[0, 52, 20]","[0, 573, 22]","[1, 83, 22]","[0, 52, 23]","[0, 258, 32]","[0, 1500, 32]",342.9,16.15,32,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 19]","[1, 150, 20]","[0, 52, 20]","[0, 52, 20]","[1, 521, 20]","[0, 52, 21]","[0, 564, 22]","[0, 83, 22]","[1, 52, 22]","[1, 83, 22]","[0, 52, 23]",264.5,14.6,23,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 15]","[1, 150, 15]","[1, 521, 15]","[0, 52, 16]","[0, 52, 16]","[0, 52, 16]","[0, 564, 17]","[0, 83, 18]","[1, 52, 18]","[1, 83, 18]","[0, 52, 18]",264.5,12,18,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 19]","[0, 52, 20]","[0, 564, 21]","[1, 150, 32]","[1, 83, 32]","[1, 521, 32]","[0, 52, 33]","[0, 52, 33]","[0, 83, 35]","[0, 258, 43]","[0, 1489, 43]",343.45,20,43,120,,,,,,,,
"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 570, 10]","[0, 52, 16]","[0, 1500, 25]","[1, 52, 25]","[0, 1023, 25]","[1, 52, 25]","[1, 116, 35]","[1, 150, 36]","[1, 521, 36]","[0, 52, 43]","[0, 52, 44]","[0, 52, 44]","[0, 564, 45]","[0, 83, 45]","[1, 52, 46]","[1, 83, 46]","[0, 52, 51]",259.9,30.75,51,120,,,,,,,,
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 570, 8]","[0, 52, 12]","[0, 1500, 20]","[1, 52, 20]","[0, 1024, 20]","[1, 52, 20]","[1, 116, 26]","[1, 150, 27]","[1, 521, 27]","[0, 52, 64]","[0, 52, 65]","[0, 52, 65]","[0, 564, 66]","[1, 83, 66]","[0, 83, 74]","[0, 52, 75]","[0, 304, 82]",272.55,37.55,82,120,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 629, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 17]","[0, 564, 19]","[0, 83, 19]","[1, 83, 19]","[0, 52, 19]","[0, 304, 26]",275.5,12.7,26,120,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 629, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 17]","[0, 52, 17]","[0, 564, 19]","[1, 150, 26]","[1, 83, 27]","[1, 521, 27]","[0, 52, 27]","[0, 52, 27]","[0, 83, 29]","[0, 306, 54]","[1, 52, 54]",275.6,18.8,54,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 16]","[0, 52, 16]","[0, 564, 18]","[1, 150, 23]","[1, 83, 23]","[1, 521, 24]","[0, 52, 24]","[0, 52, 24]","[0, 52, 24]","[0, 83, 26]","[0, 258, 31]",270.25,15.1,31,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 9]","[1, 52, 9]","[1, 116, 16]","[0, 52, 16]","[0, 564, 18]","[1, 150, 26]","[1, 83, 26]","[1, 521, 26]","[0, 52, 27]","[0, 52, 27]","[0, 83, 29]","[0, 258, 34]","[0, 1500, 34]",347.15,16.65,34,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 17]","[0, 52, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 18]","[0, 564, 19]","[0, 83, 19]","[1, 52, 19]","[1, 83, 19]","[0, 52, 20]",261.3,12.75,20,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 4]","[0, 1500, 8]","[1, 52, 8]","[0, 1025, 8]","[1, 52, 8]","[1, 116, 14]","[1, 150, 14]","[1, 521, 15]","[0, 52, 15]","[0, 52, 15]","[0, 52, 15]","[0, 564, 17]","[0, 83, 17]","[1, 52, 17]","[1, 83, 17]","[0, 52, 17]",261.35,11.05,17,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 17]","[1, 521, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 18]","[0, 573, 19]","[1, 83, 20]","[0, 52, 20]","[0, 258, 27]","[0, 1500, 28]",342.9,13.75,28,120,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 9]","[1, 52, 9]","[1, 116, 15]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 16]","[0, 52, 16]","[0, 595, 18]","[1, 83, 18]","[0, 52, 19]","[0, 258, 28]","[0, 1500, 28]",347.15,12.9,28,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 17]","[0, 52, 17]","[1, 150, 18]","[1, 521, 19]","[0, 564, 19]","[0, 52, 20]","[0, 52, 20]","[1, 83, 20]","[0, 52, 20]","[0, 83, 21]","[0, 258, 29]",274.85,13.7,29,120,,,,,,,,
"[1, 60, 0]","[0, 60, 7]","[1, 52, 8]","[1, 597, 8]","[0, 52, 10]","[0, 1500, 15]","[1, 52, 15]","[0, 1023, 15]","[1, 52, 15]","[1, 116, 22]","[0, 52, 27]","[0, 564, 31]","[1, 150, 38]","[1, 83, 38]","[1, 521, 38]","[0, 52, 47]","[0, 52, 47]","[0, 52, 47]","[0, 83, 51]","[0, 258, 61]",271.55,27,61,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1024, 8]","[1, 52, 8]","[1, 116, 15]","[0, 52, 16]","[0, 564, 18]","[1, 150, 23]","[1, 83, 24]","[1, 521, 24]","[0, 52, 24]","[0, 52, 24]","[0, 52, 24]","[0, 83, 26]","[0, 259, 35]",274.85,15.1,35,120,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 597, 4]","[0, 52, 4]","[0, 1500, 8]","[1, 52, 8]","[0, 1025, 8]","[1, 52, 8]","[1, 116, 15]","[1, 150, 16]","[1, 521, 16]","[0, 52, 16]","[0, 52, 17]","[0, 52, 17]","[0, 564, 18]","[0, 83, 18]","[1, 52, 18]","[1, 83, 18]","[0, 52, 19]",261.35,11.7,19,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 18]","[0, 52, 19]","[0, 564, 21]","[1, 150, 28]","[1, 83, 28]","[1, 521, 28]","[0, 52, 29]","[0, 52, 29]","[0, 83, 30]","[0, 258, 43]","[0, 1500, 43]",344,18.95,43,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 19]","[1, 150, 20]","[1, 521, 20]","[0, 52, 20]","[0, 52, 20]","[0, 52, 20]","[0, 564, 22]","[0, 83, 22]","[1, 52, 22]","[1, 83, 22]","[0, 52, 23]",259.95,14.65,23,120,,,,,,,,
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 570, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1023, 8]","[1, 52, 8]","[1, 116, 15]","[0, 52, 16]","[0, 564, 18]","[1, 150, 26]","[1, 83, 26]","[1, 521, 26]","[0, 52, 27]","[0, 52, 27]","[0, 52, 27]","[0, 83, 28]","[0, 258, 36]",270.2,16,36,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1024, 11]","[1, 52, 11]","[1, 116, 17]","[1, 150, 17]","[1, 521, 17]","[0, 52, 18]","[0, 52, 18]","[0, 52, 18]","[0, 564, 19]","[1, 83, 20]","[0, 83, 20]","[0, 52, 20]","[0, 258, 31]",274.8,13.85,31,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 17]","[1, 150, 18]","[0, 52, 18]","[1, 521, 18]","[0, 52, 18]","[0, 52, 19]","[0, 564, 20]","[0, 83, 20]","[1, 52, 20]","[1, 83, 20]","[0, 52, 20]",264.5,13.3,20,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 9]","[1, 52, 9]","[1, 116, 15]","[0, 52, 16]","[0, 564, 17]","[1, 150, 28]","[1, 83, 28]","[1, 521, 28]","[0, 52, 28]","[0, 52, 28]","[0, 83, 30]","[0, 304, 41]","[0, 1500, 41]",346.25,17.65,41,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1024, 9]","[1, 52, 9]","[1, 116, 18]","[1, 150, 18]","[1, 521, 19]","[0, 52, 19]","[0, 52, 19]","[0, 52, 19]","[0, 564, 21]","[0, 83, 21]","[1, 52, 21]","[1, 83, 21]","[0, 52, 22]",264.5,13.55,22,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 661, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 17]","[0, 52, 18]","[0, 564, 20]","[1, 150, 20]","[1, 83, 20]","[1, 521, 21]","[0, 52, 21]","[0, 52, 21]","[0, 52, 21]","[0, 83, 22]","[0, 304, 33]",277.1,14.6,33,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1025, 9]","[1, 52, 9]","[1, 116, 15]","[0, 52, 16]","[0, 564, 18]","[1, 150, 29]","[1, 83, 29]","[1, 521, 29]","[0, 52, 29]","[0, 52, 30]","[0, 83, 31]","[0, 304, 42]","[1, 52, 42]",275.55,18.15,42,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 570, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1023, 10]","[1, 52, 10]","[1, 116, 17]","[0, 52, 18]","[0, 564, 20]","[1, 150, 41]","[1, 83, 41]","[1, 521, 41]","[0, 52, 42]","[0, 52, 42]","[0, 52, 42]","[0, 83, 44]","[0, 259, 51]",270.25,22.85,51,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 597, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1023, 10]","[1, 52, 10]","[1, 116, 17]","[0, 52, 18]","[0, 564, 20]","[1, 150, 21]","[1, 83, 21]","[1, 521, 21]","[0, 52, 21]","[0, 52, 21]","[0, 52, 22]","[0, 83, 23]","[0, 258, 32]",271.55,14.6,32,120,,,,,,,,
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 629, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1024, 10]","[1, 52, 10]","[1, 116, 16]","[0, 52, 17]","[0, 564, 19]","[1, 150, 20]","[1, 83, 20]","[1, 521, 20]","[0, 52, 20]","[0, 52, 21]","[0, 83, 21]","[0, 304, 29]","[0, 1500, 29]",347.9,14.5,29,120,,,,,,,,
