0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 16]","[0, 1500, 16]","[1, 40, 16]","[0, 344, 16]","[1, 40, 32]","[1, 104, 34]","[0, 40, 35]","[1, 210, 35]","[1, 410, 35]","[0, 40, 36]","[0, 40, 36]","[0, 552, 37]","[0, 71, 39]","[1, 40, 40]","[1, 71, 40]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 7]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 343, 16]","[1, 40, 17]","[1, 104, 28]","[0, 40, 29]","[1, 210, 30]","[1, 410, 30]","[0, 40, 30]","[0, 40, 30]","[0, 552, 31]","[0, 71, 32]","[1, 40, 33]","[1, 71, 34]","[0, 40, 35]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 12]","[0, 1500, 12]","[0, 343, 12]","[1, 40, 12]","[1, 104, 27]","[0, 40, 28]","[1, 210, 28]","[0, 40, 29]","[1, 410, 29]","[0, 40, 30]","[0, 552, 30]","[0, 71, 31]","[1, 40, 31]","[1, 71, 34]","[0, 40, 34]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 343, 14]","[1, 40, 15]","[1, 104, 38]","[1, 210, 39]","[1, 410, 39]","[0, 40, 39]","[0, 40, 40]","[0, 40, 40]","[0, 552, 42]","[0, 71, 42]","[1, 40, 43]","[1, 71, 44]","[0, 40, 44]",210
"[1, 52, 0]","[0, 48, 12]","[1, 40, 13]","[1, 713, 16]","[0, 40, 17]","[0, 1500, 22]","[0, 1500, 22]","[0, 344, 22]","[1, 40, 22]","[1, 104, 32]","[0, 40, 32]","[1, 210, 34]","[1, 410, 34]","[0, 40, 34]","[0, 552, 35]","[1, 71, 36]","[0, 71, 36]","[0, 40, 37]","[0, 292, 46]","[0, 1500, 46]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[1, 40, 12]","[0, 344, 13]","[1, 104, 22]","[0, 40, 22]","[1, 210, 23]","[1, 410, 23]","[0, 40, 23]","[0, 40, 24]","[0, 552, 24]","[0, 71, 26]","[1, 40, 26]","[1, 71, 27]","[0, 40, 27]",210
"[1, 52, 0]","[0, 48, 7]","[1, 40, 7]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 342, 17]","[1, 40, 17]","[1, 104, 31]","[0, 40, 32]","[1, 210, 33]","[1, 410, 33]","[0, 552, 34]","[0, 40, 34]","[0, 40, 34]","[1, 71, 36]","[0, 71, 36]","[0, 40, 37]","[0, 292, 44]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 343, 11]","[1, 40, 12]","[1, 104, 25]","[0, 40, 27]","[1, 210, 27]","[1, 410, 28]","[0, 40, 28]","[0, 40, 28]","[0, 552, 29]","[1, 71, 31]","[0, 71, 31]","[0, 40, 31]","[0, 247, 45]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 13]","[1, 104, 26]","[0, 40, 27]","[1, 210, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 29]","[0, 552, 30]","[0, 71, 31]","[1, 40, 31]","[1, 71, 32]","[0, 40, 33]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 14]","[1, 104, 25]","[0, 40, 26]","[1, 210, 27]","[0, 552, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 28]","[0, 71, 30]","[1, 40, 30]","[1, 71, 31]","[0, 40, 32]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 14]","[1, 104, 35]","[0, 40, 36]","[1, 210, 36]","[1, 410, 36]","[0, 40, 37]","[0, 40, 37]","[0, 552, 38]","[0, 71, 39]","[1, 40, 39]","[1, 71, 40]","[0, 40, 41]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 8]","[0, 40, 10]","[0, 1500, 17]","[0, 1500, 17]","[0, 344, 17]","[1, 40, 18]","[1, 104, 30]","[0, 40, 31]","[0, 552, 33]","[1, 210, 34]","[1, 410, 35]","[0, 40, 35]","[0, 40, 36]","[0, 71, 37]","[1, 71, 39]","[0, 40, 40]","[0, 292, 47]",210
"[1, 52, 0]","[0, 48, 17]","[1, 40, 18]","[1, 713, 22]","[0, 40, 23]","[0, 1500, 30]","[0, 1500, 31]","[0, 342, 31]","[1, 40, 31]","[1, 104, 48]","[0, 40, 49]","[0, 552, 50]","[1, 210, 56]","[1, 410, 56]","[0, 40, 57]","[0, 71, 59]","[1, 71, 61]","[0, 40, 62]","[0, 247, 66]","[0, 1500, 66]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 342, 13]","[1, 40, 13]","[1, 104, 24]","[0, 40, 25]","[0, 552, 27]","[1, 210, 28]","[1, 410, 28]","[0, 40, 30]","[0, 71, 32]","[1, 71, 34]","[0, 40, 35]","[0, 247, 40]","[0, 86, 41]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 14]","[1, 40, 14]","[1, 104, 23]","[0, 40, 24]","[1, 210, 24]","[1, 410, 24]","[0, 40, 25]","[0, 552, 26]","[0, 71, 28]","[1, 71, 28]","[0, 40, 29]","[0, 292, 35]","[1, 40, 36]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 12]","[0, 40, 13]","[0, 1500, 18]","[0, 1500, 18]","[0, 342, 18]","[1, 40, 19]","[1, 104, 45]","[0, 40, 46]","[0, 552, 48]","[1, 210, 49]","[1, 410, 49]","[0, 40, 50]","[0, 40, 50]","[0, 71, 51]","[1, 40, 52]","[1, 71, 58]","[0, 40, 59]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 14]","[1, 104, 24]","[0, 40, 24]","[1, 210, 24]","[1, 410, 24]","[0, 40, 25]","[0, 40, 26]","[0, 552, 26]","[0, 71, 27]","[1, 40, 27]","[1, 71, 29]","[0, 40, 30]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 343, 14]","[1, 40, 14]","[1, 104, 25]","[0, 40, 25]","[1, 210, 26]","[1, 410, 26]","[0, 40, 26]","[0, 40, 27]","[0, 552, 28]","[0, 71, 29]","[1, 40, 29]","[1, 71, 31]","[0, 40, 32]",210
"[1, 52, 0]","[0, 48, 8]","[1, 40, 9]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 343, 16]","[1, 40, 16]","[1, 40, 31]","[1, 104, 33]","[0, 40, 34]","[1, 210, 34]","[1, 410, 35]","[0, 40, 35]","[0, 40, 35]","[0, 552, 37]","[1, 71, 39]","[0, 71, 39]","[0, 40, 39]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 8]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 15]","[0, 342, 15]","[1, 40, 15]","[1, 104, 27]","[0, 40, 28]","[0, 552, 30]","[1, 210, 32]","[1, 410, 33]","[0, 40, 33]","[0, 40, 33]","[0, 71, 35]","[1, 71, 35]","[0, 40, 36]","[0, 247, 47]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 344, 12]","[1, 40, 12]","[1, 104, 37]","[1, 210, 38]","[0, 40, 38]","[1, 410, 38]","[0, 40, 38]","[0, 40, 39]","[0, 552, 40]","[0, 71, 40]","[1, 40, 41]","[1, 71, 41]","[0, 40, 42]",210
"[1, 52, 0]","[0, 48, 7]","[1, 40, 7]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 342, 15]","[1, 40, 15]","[1, 104, 26]","[1, 210, 27]","[0, 40, 27]","[0, 40, 27]","[1, 410, 29]","[0, 583, 30]","[0, 40, 30]","[1, 71, 32]","[0, 40, 32]","[0, 292, 42]","[0, 1431, 42]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 344, 12]","[1, 40, 13]","[1, 104, 24]","[0, 40, 24]","[0, 552, 26]","[1, 210, 28]","[1, 410, 28]","[0, 40, 29]","[0, 40, 29]","[0, 71, 31]","[1, 71, 31]","[0, 40, 32]","[0, 1500, 41]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 8]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 343, 16]","[1, 40, 16]","[1, 104, 33]","[0, 40, 34]","[1, 210, 35]","[1, 410, 35]","[0, 40, 35]","[0, 40, 36]","[0, 552, 36]","[0, 71, 37]","[1, 40, 37]","[1, 71, 39]","[0, 40, 40]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 12]","[1, 40, 12]","[0, 342, 12]","[1, 104, 21]","[1, 210, 22]","[0, 40, 22]","[1, 410, 22]","[0, 40, 23]","[0, 40, 23]","[0, 552, 24]","[0, 71, 24]","[1, 40, 25]","[1, 71, 26]","[0, 40, 27]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 344, 14]","[1, 40, 14]","[1, 104, 27]","[0, 40, 29]","[1, 210, 29]","[1, 410, 29]","[0, 40, 29]","[0, 40, 30]","[0, 552, 31]","[0, 71, 31]","[1, 40, 31]","[1, 71, 33]","[0, 40, 34]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 7]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 15]","[0, 344, 15]","[1, 40, 16]","[1, 104, 29]","[0, 40, 30]","[1, 210, 30]","[1, 410, 30]","[0, 40, 31]","[0, 40, 31]","[0, 552, 31]","[1, 71, 33]","[0, 40, 34]","[0, 71, 35]","[0, 1500, 46]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]","[0, 1500, 13]","[0, 1500, 13]","[0, 342, 13]","[1, 40, 14]","[1, 104, 49]","[0, 40, 49]","[1, 210, 50]","[1, 410, 51]","[0, 552, 51]","[0, 40, 51]","[0, 40, 51]","[0, 71, 53]","[1, 40, 53]","[1, 71, 54]","[0, 40, 54]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 342, 14]","[1, 40, 14]","[1, 104, 25]","[1, 210, 26]","[0, 40, 26]","[1, 410, 26]","[0, 40, 27]","[0, 40, 27]","[0, 552, 28]","[0, 71, 28]","[1, 40, 28]","[1, 71, 31]","[0, 40, 31]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 344, 14]","[1, 40, 14]","[1, 104, 25]","[0, 40, 26]","[1, 210, 27]","[1, 410, 27]","[0, 40, 27]","[0, 40, 27]","[0, 552, 28]","[0, 71, 29]","[1, 40, 29]","[1, 71, 30]","[0, 40, 31]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 15]","[0, 343, 15]","[1, 40, 15]","[1, 104, 29]","[0, 40, 30]","[0, 552, 33]","[1, 210, 36]","[1, 410, 36]","[0, 40, 36]","[0, 40, 36]","[0, 71, 39]","[1, 71, 41]","[0, 40, 42]","[0, 246, 46]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 343, 12]","[1, 40, 12]","[1, 104, 30]","[0, 40, 31]","[0, 552, 33]","[1, 210, 35]","[1, 410, 35]","[0, 40, 35]","[0, 40, 35]","[0, 71, 37]","[1, 71, 39]","[0, 40, 39]","[0, 292, 46]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[1, 40, 14]","[0, 343, 14]","[1, 104, 29]","[1, 210, 30]","[1, 410, 30]","[0, 40, 31]","[0, 561, 35]","[1, 71, 37]","[0, 40, 38]","[0, 246, 42]","[0, 1500, 43]","[0, 1035, 43]","[1, 40, 43]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 14]","[0, 343, 14]","[1, 40, 15]","[1, 104, 22]","[1, 210, 23]","[0, 40, 23]","[1, 410, 23]","[0, 40, 24]","[0, 40, 24]","[0, 552, 25]","[0, 71, 26]","[1, 40, 26]","[1, 71, 27]","[0, 40, 27]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 16]","[0, 1500, 16]","[0, 342, 16]","[1, 40, 17]","[1, 104, 33]","[0, 40, 34]","[1, 210, 35]","[1, 410, 35]","[0, 552, 36]","[0, 40, 36]","[1, 71, 38]","[0, 40, 39]","[0, 71, 39]","[0, 292, 47]","[0, 1431, 47]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 9]","[0, 40, 12]","[0, 1500, 19]","[0, 1500, 19]","[0, 344, 19]","[1, 40, 20]","[1, 104, 28]","[0, 40, 29]","[1, 210, 29]","[1, 410, 29]","[0, 40, 30]","[0, 40, 30]","[0, 552, 31]","[0, 71, 32]","[1, 40, 33]","[1, 71, 34]","[0, 40, 34]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 13]","[1, 104, 24]","[0, 40, 25]","[1, 210, 25]","[1, 410, 25]","[0, 40, 26]","[0, 40, 26]","[0, 552, 28]","[0, 71, 28]","[1, 40, 28]","[1, 71, 31]","[0, 40, 32]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 13]","[1, 104, 24]","[0, 40, 24]","[1, 210, 26]","[1, 410, 26]","[0, 552, 26]","[0, 40, 27]","[0, 40, 27]","[0, 71, 29]","[1, 71, 29]","[0, 40, 29]","[0, 292, 37]",210
"[1, 52, 0]","[0, 48, 10]","[1, 40, 11]","[1, 713, 14]","[0, 40, 15]","[0, 1500, 19]","[0, 1500, 19]","[0, 343, 19]","[1, 40, 20]","[1, 104, 33]","[1, 210, 35]","[1, 410, 35]","[0, 40, 37]","[0, 561, 39]","[1, 71, 43]","[0, 40, 45]","[0, 293, 48]","[0, 1500, 48]","[0, 958, 48]","[0, 71, 48]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 342, 11]","[1, 40, 12]","[1, 104, 22]","[1, 210, 23]","[1, 410, 23]","[0, 40, 24]","[0, 40, 24]","[0, 40, 24]","[0, 552, 26]","[0, 71, 27]","[1, 40, 27]","[1, 71, 28]","[0, 40, 29]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 342, 10]","[1, 40, 11]","[1, 104, 29]","[0, 40, 30]","[0, 552, 31]","[1, 210, 33]","[1, 410, 33]","[1, 71, 34]","[0, 40, 34]","[0, 40, 34]","[0, 40, 35]","[0, 71, 36]","[0, 246, 45]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 30]","[0, 40, 31]","[0, 1500, 37]","[0, 1500, 37]","[0, 343, 37]","[1, 40, 38]","[1, 104, 51]","[0, 40, 53]","[1, 210, 53]","[1, 410, 53]","[0, 40, 54]","[0, 40, 54]","[0, 552, 55]","[0, 71, 55]","[1, 40, 56]","[1, 71, 57]","[0, 40, 58]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 14]","[1, 104, 21]","[1, 210, 22]","[0, 40, 22]","[1, 410, 23]","[0, 40, 23]","[0, 40, 23]","[0, 552, 24]","[0, 71, 27]","[1, 40, 27]","[1, 71, 29]","[0, 40, 30]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 17]","[0, 343, 17]","[1, 40, 17]","[1, 104, 27]","[0, 40, 28]","[1, 210, 30]","[1, 410, 30]","[0, 552, 30]","[0, 40, 31]","[0, 40, 31]","[1, 71, 34]","[0, 71, 34]","[0, 40, 35]","[0, 292, 41]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[1, 40, 11]","[0, 343, 11]","[1, 104, 24]","[0, 40, 25]","[1, 210, 25]","[0, 40, 26]","[0, 552, 27]","[0, 71, 28]","[1, 40, 28]","[1, 71, 31]","[0, 40, 32]","[1, 410, 39]","[0, 40, 40]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 343, 15]","[1, 40, 15]","[1, 104, 32]","[1, 210, 33]","[1, 410, 33]","[0, 40, 33]","[0, 40, 33]","[0, 40, 33]","[0, 552, 35]","[0, 71, 35]","[1, 40, 35]","[1, 71, 37]","[0, 40, 38]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 343, 14]","[1, 40, 15]","[1, 104, 25]","[0, 40, 25]","[1, 210, 27]","[0, 552, 27]","[1, 410, 27]","[0, 40, 27]","[1, 71, 29]","[0, 71, 29]","[0, 40, 29]","[0, 246, 38]","[1, 40, 38]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 13]","[1, 104, 27]","[0, 40, 28]","[1, 210, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 29]","[0, 552, 30]","[0, 71, 32]","[1, 71, 32]","[0, 40, 33]","[0, 292, 39]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 14]","[1, 104, 24]","[1, 210, 25]","[0, 40, 25]","[1, 410, 25]","[0, 40, 26]","[0, 552, 27]","[0, 71, 28]","[1, 40, 28]","[1, 71, 29]","[0, 40, 30]","[0, 246, 36]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 13]","[1, 104, 23]","[1, 210, 24]","[1, 410, 24]","[0, 40, 26]","[0, 40, 26]","[0, 40, 26]","[0, 561, 28]","[1, 71, 30]","[0, 40, 31]","[0, 246, 43]","[0, 1500, 43]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[1, 40, 13]","[0, 342, 14]","[1, 40, 26]","[1, 104, 26]","[0, 40, 27]","[1, 210, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 28]","[0, 552, 29]","[0, 71, 30]","[1, 40, 30]","[1, 71, 31]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 9]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 343, 16]","[1, 40, 16]","[1, 104, 35]","[0, 40, 35]","[1, 210, 36]","[1, 410, 36]","[0, 40, 36]","[0, 40, 36]","[0, 552, 37]","[0, 71, 38]","[1, 40, 38]","[1, 71, 40]","[0, 40, 40]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 8]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 343, 15]","[1, 40, 16]","[1, 104, 28]","[0, 40, 30]","[1, 210, 30]","[1, 410, 30]","[0, 40, 31]","[0, 40, 31]","[0, 552, 33]","[0, 71, 33]","[1, 40, 33]","[1, 71, 36]","[0, 40, 37]",210
"[1, 52, 0]","[0, 48, 7]","[1, 40, 8]","[1, 713, 10]","[0, 40, 11]","[0, 1500, 15]","[0, 1500, 15]","[0, 342, 15]","[1, 40, 16]","[1, 104, 25]","[0, 40, 26]","[1, 210, 27]","[1, 410, 27]","[0, 40, 27]","[0, 40, 28]","[0, 552, 28]","[0, 71, 30]","[1, 40, 30]","[1, 71, 31]","[0, 40, 31]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 13]","[1, 104, 30]","[0, 40, 31]","[1, 210, 31]","[1, 410, 32]","[0, 40, 32]","[0, 552, 32]","[0, 40, 33]","[0, 71, 34]","[1, 40, 35]","[1, 71, 36]","[0, 40, 36]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 713, 11]","[0, 40, 13]","[0, 1500, 18]","[0, 1500, 18]","[0, 344, 18]","[1, 40, 19]","[1, 104, 55]","[0, 40, 56]","[0, 552, 59]","[1, 210, 63]","[1, 410, 63]","[0, 40, 64]","[1, 71, 65]","[0, 40, 65]","[0, 71, 66]","[0, 246, 74]","[0, 1477, 74]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 8]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 16]","[0, 344, 16]","[1, 40, 16]","[1, 104, 31]","[0, 40, 31]","[1, 210, 32]","[1, 410, 32]","[0, 40, 33]","[0, 552, 33]","[0, 40, 33]","[0, 71, 34]","[1, 40, 34]","[1, 71, 35]","[0, 40, 36]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 344, 13]","[1, 40, 13]","[1, 104, 37]","[0, 40, 38]","[1, 210, 39]","[1, 410, 39]","[0, 40, 39]","[0, 40, 40]","[0, 552, 41]","[0, 71, 41]","[1, 40, 42]","[1, 71, 44]","[0, 40, 45]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 12]","[0, 40, 12]","[0, 1500, 19]","[0, 1500, 19]","[0, 343, 19]","[1, 40, 19]","[1, 104, 53]","[0, 40, 54]","[1, 210, 57]","[1, 410, 57]","[0, 552, 57]","[0, 40, 58]","[0, 40, 59]","[0, 71, 60]","[1, 40, 61]","[1, 71, 61]","[0, 40, 62]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 7]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 342, 15]","[1, 40, 16]","[1, 104, 33]","[0, 40, 35]","[0, 552, 37]","[1, 210, 37]","[1, 410, 37]","[0, 40, 39]","[0, 40, 39]","[0, 71, 40]","[1, 40, 42]","[1, 71, 47]","[0, 40, 48]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 14]","[1, 40, 34]","[1, 104, 46]","[0, 40, 47]","[1, 210, 49]","[0, 552, 49]","[1, 410, 49]","[0, 40, 49]","[0, 40, 50]","[0, 71, 51]","[1, 40, 52]","[1, 71, 54]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 343, 13]","[1, 40, 14]","[1, 104, 28]","[0, 40, 28]","[1, 210, 29]","[1, 410, 30]","[0, 40, 30]","[0, 40, 30]","[0, 552, 31]","[0, 71, 32]","[1, 40, 33]","[1, 71, 36]","[0, 40, 37]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 344, 13]","[1, 40, 13]","[1, 104, 30]","[0, 40, 31]","[1, 210, 32]","[1, 410, 32]","[0, 40, 32]","[0, 40, 33]","[0, 561, 64]","[1, 71, 66]","[0, 40, 67]","[0, 292, 71]","[0, 1431, 71]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 27]","[0, 40, 28]","[0, 1500, 34]","[0, 1500, 34]","[0, 343, 34]","[1, 40, 35]","[1, 104, 56]","[0, 40, 57]","[1, 210, 59]","[1, 410, 60]","[0, 40, 60]","[0, 40, 60]","[0, 583, 68]","[1, 71, 71]","[0, 40, 72]","[0, 246, 79]","[0, 1500, 80]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]","[0, 1500, 16]","[0, 1500, 16]","[0, 342, 16]","[1, 40, 16]","[1, 104, 33]","[0, 40, 35]","[0, 552, 37]","[1, 210, 38]","[1, 410, 39]","[0, 40, 40]","[0, 40, 40]","[0, 71, 41]","[1, 71, 42]","[0, 40, 43]","[0, 246, 52]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 342, 13]","[1, 40, 14]","[1, 104, 28]","[0, 40, 29]","[1, 210, 30]","[1, 410, 31]","[0, 40, 31]","[0, 40, 31]","[0, 552, 31]","[0, 71, 33]","[1, 40, 34]","[1, 71, 35]","[0, 40, 35]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]","[0, 1500, 12]","[0, 1500, 12]","[0, 344, 12]","[1, 40, 13]","[1, 104, 33]","[0, 40, 34]","[1, 210, 34]","[1, 410, 34]","[0, 40, 35]","[0, 552, 37]","[0, 71, 37]","[1, 40, 38]","[1, 71, 41]","[0, 40, 42]","[0, 292, 49]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 343, 14]","[1, 40, 14]","[1, 104, 22]","[0, 40, 23]","[1, 210, 23]","[1, 410, 23]","[0, 40, 24]","[0, 40, 24]","[0, 552, 24]","[1, 71, 26]","[0, 71, 26]","[0, 40, 32]","[0, 292, 36]",210
