0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1430, 13]","[1, 40, 14]","[1, 104, 54]","[0, 40, 55]","[0, 552, 57]","[1, 210, 60]","[1, 410, 60]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]","[1, 104, 27]","[0, 40, 28]","[0, 552, 30]","[1, 210, 32]","[1, 410, 33]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]","[1, 104, 25]","[0, 40, 26]","[1, 210, 26]","[1, 410, 26]","[0, 40, 27]","[0, 40, 27]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 14]","[1, 104, 31]","[0, 40, 32]","[1, 210, 34]","[0, 552, 34]","[1, 410, 34]","[0, 40, 35]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 13]","[1, 104, 36]","[0, 40, 37]","[1, 210, 39]","[1, 410, 39]","[0, 552, 39]","[0, 40, 39]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 14]","[1, 104, 28]","[0, 40, 29]","[1, 210, 30]","[0, 552, 31]","[0, 40, 31]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]","[1, 40, 26]","[1, 104, 30]","[0, 40, 30]","[0, 552, 33]","[1, 210, 36]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 15]","[1, 104, 37]","[0, 40, 38]","[1, 210, 39]","[1, 410, 39]","[0, 40, 40]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]","[1, 104, 42]","[0, 40, 43]","[0, 552, 45]","[1, 210, 45]","[1, 410, 45]","[0, 40, 46]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 15]","[0, 1431, 15]","[1, 40, 15]","[1, 104, 25]","[0, 40, 26]","[1, 210, 27]","[1, 410, 27]","[0, 552, 28]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 12]","[1, 104, 23]","[0, 40, 24]","[1, 210, 24]","[1, 410, 25]","[0, 40, 25]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[1, 40, 14]","[0, 1432, 14]","[1, 40, 27]","[1, 104, 34]","[0, 40, 35]","[1, 210, 36]","[1, 410, 36]","[0, 552, 37]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 9]","[0, 1500, 16]","[0, 1500, 16]","[0, 1432, 16]","[1, 40, 16]","[1, 104, 31]","[0, 40, 32]","[1, 210, 32]","[1, 410, 32]","[0, 40, 32]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 14]","[1, 40, 14]","[1, 104, 22]","[0, 40, 23]","[1, 210, 23]","[1, 410, 23]","[0, 40, 24]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[1, 40, 14]","[0, 1431, 14]","[1, 104, 24]","[1, 210, 25]","[0, 40, 25]","[1, 410, 25]","[0, 40, 26]","[0, 40, 26]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 29]","[0, 40, 30]","[0, 40, 31]","[0, 1500, 36]","[0, 1500, 36]","[0, 1431, 36]","[1, 40, 37]","[1, 104, 56]","[0, 40, 57]","[0, 552, 58]","[1, 210, 59]","[1, 410, 59]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1430, 13]","[1, 40, 13]","[1, 104, 23]","[0, 40, 24]","[1, 210, 24]","[1, 410, 24]","[0, 40, 25]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]","[1, 104, 22]","[0, 40, 23]","[1, 210, 24]","[1, 410, 25]","[0, 40, 25]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 17]","[0, 1500, 17]","[0, 1431, 17]","[1, 40, 18]","[1, 104, 29]","[0, 40, 30]","[1, 210, 32]","[1, 410, 32]","[0, 40, 33]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1430, 13]","[1, 40, 13]","[1, 104, 32]","[1, 210, 33]","[1, 410, 33]","[0, 40, 33]","[0, 40, 34]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 1935, 10]","[0, 40, 11]","[0, 1500, 19]","[0, 1500, 19]","[0, 1431, 19]","[1, 40, 20]","[1, 104, 37]","[0, 40, 39]","[1, 210, 39]","[1, 410, 39]","[0, 40, 39]","[0, 40, 40]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 10]","[0, 40, 12]","[0, 1500, 15]","[0, 1500, 15]","[0, 1431, 16]","[1, 40, 16]","[1, 104, 27]","[1, 210, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 29]","[0, 40, 29]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1430, 15]","[1, 40, 15]","[1, 104, 36]","[1, 210, 37]","[0, 40, 37]","[1, 410, 38]","[0, 40, 38]","[0, 552, 41]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 6]","[0, 1500, 13]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 14]","[1, 104, 28]","[0, 40, 29]","[1, 210, 29]","[0, 40, 30]","[0, 552, 30]","[0, 71, 32]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[1, 40, 13]","[0, 1432, 13]","[1, 40, 29]","[1, 104, 73]","[0, 40, 74]","[0, 552, 76]","[1, 210, 77]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 15]","[1, 104, 31]","[0, 40, 32]","[0, 552, 34]","[1, 210, 35]","[1, 410, 35]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1430, 15]","[1, 40, 16]","[1, 40, 33]","[1, 104, 39]","[0, 40, 40]","[1, 210, 40]","[1, 410, 40]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 13]","[1, 104, 22]","[0, 40, 24]","[1, 210, 24]","[1, 410, 24]","[0, 40, 25]","[0, 40, 25]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 25]","[1, 210, 26]","[1, 410, 26]","[0, 40, 27]","[0, 40, 27]","[0, 40, 27]",211
"[1, 52, 0]","[0, 48, 12]","[1, 40, 13]","[1, 1935, 16]","[0, 40, 17]","[0, 40, 17]","[0, 1500, 22]","[0, 1500, 22]","[1, 40, 22]","[0, 1431, 23]","[1, 104, 70]","[0, 40, 71]","[1, 210, 72]","[1, 410, 72]","[0, 40, 73]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 1935, 10]","[0, 40, 11]","[0, 40, 11]","[0, 1500, 18]","[0, 1500, 18]","[0, 1431, 18]","[1, 40, 19]","[1, 104, 35]","[0, 40, 36]","[0, 552, 37]","[1, 210, 40]","[1, 410, 41]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 14]","[1, 104, 33]","[0, 40, 34]","[0, 552, 35]","[1, 210, 35]","[1, 410, 35]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1430, 12]","[1, 40, 12]","[1, 104, 30]","[0, 40, 31]","[1, 210, 31]","[1, 410, 31]","[0, 40, 32]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1430, 11]","[1, 40, 11]","[1, 104, 23]","[0, 40, 25]","[1, 210, 25]","[1, 410, 25]","[0, 40, 26]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 1431, 16]","[1, 40, 16]","[1, 104, 27]","[0, 40, 28]","[1, 210, 29]","[0, 40, 30]","[1, 410, 30]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 11]","[1, 104, 20]","[1, 210, 21]","[0, 40, 21]","[0, 40, 21]","[1, 410, 21]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 12]","[1, 104, 22]","[0, 40, 23]","[0, 552, 25]","[1, 210, 25]","[1, 410, 25]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 17]","[0, 1500, 17]","[0, 1431, 17]","[1, 40, 18]","[1, 104, 66]","[0, 40, 67]","[0, 552, 69]","[1, 210, 69]","[1, 410, 69]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 14]","[1, 104, 26]","[1, 210, 27]","[1, 410, 28]","[0, 40, 28]","[0, 40, 28]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 12]","[1, 104, 22]","[0, 40, 22]","[1, 210, 24]","[1, 410, 24]","[0, 552, 24]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]","[1, 104, 31]","[0, 40, 32]","[1, 210, 33]","[1, 410, 33]","[0, 552, 33]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]","[1, 104, 29]","[0, 40, 30]","[1, 210, 31]","[1, 410, 31]","[0, 552, 31]","[0, 40, 31]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 15]","[1, 104, 35]","[0, 40, 37]","[0, 552, 38]","[1, 210, 43]","[1, 410, 44]","[0, 40, 44]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 16]","[0, 1500, 16]","[0, 1430, 16]","[1, 40, 17]","[1, 104, 37]","[0, 40, 38]","[1, 210, 38]","[1, 410, 38]","[0, 40, 39]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 17]","[0, 1500, 17]","[0, 1430, 17]","[1, 40, 17]","[1, 104, 44]","[0, 40, 45]","[1, 210, 45]","[1, 410, 46]","[0, 552, 47]","[0, 40, 47]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 1431, 14]","[1, 40, 15]","[1, 104, 23]","[1, 210, 24]","[0, 40, 24]","[1, 410, 24]","[0, 40, 24]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 34]","[0, 40, 36]","[1, 210, 37]","[1, 410, 37]","[0, 552, 37]","[0, 40, 38]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 26]","[1, 210, 27]","[1, 410, 27]","[0, 40, 27]","[0, 40, 28]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 13]","[0, 40, 14]","[0, 40, 14]","[0, 1500, 18]","[0, 1500, 18]","[0, 1430, 18]","[1, 40, 20]","[1, 104, 42]","[0, 40, 43]","[1, 210, 44]","[1, 410, 44]","[0, 40, 45]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 11]","[0, 40, 12]","[0, 40, 12]","[0, 1500, 18]","[0, 1500, 18]","[0, 1432, 18]","[1, 40, 18]","[1, 104, 32]","[1, 210, 33]","[1, 410, 33]","[0, 40, 33]","[0, 40, 34]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 37]","[0, 40, 38]","[0, 552, 39]","[1, 210, 47]","[1, 410, 47]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 12]","[1, 40, 12]","[1, 104, 21]","[0, 40, 23]","[1, 210, 24]","[1, 410, 24]","[0, 552, 24]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 1431, 16]","[1, 40, 16]","[1, 104, 24]","[0, 40, 25]","[1, 210, 26]","[1, 410, 26]","[0, 40, 27]","[0, 552, 27]",211
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 16]","[0, 1432, 16]","[1, 40, 16]","[1, 104, 34]","[0, 40, 35]","[1, 210, 36]","[1, 410, 36]","[0, 40, 37]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 13]","[1, 104, 55]","[0, 40, 57]","[0, 552, 59]","[1, 210, 70]","[1, 410, 70]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1430, 14]","[1, 40, 15]","[1, 104, 23]","[1, 210, 24]","[1, 410, 24]","[0, 40, 24]","[0, 40, 25]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]","[1, 104, 25]","[1, 210, 26]","[0, 40, 26]","[1, 410, 27]","[0, 40, 27]","[0, 40, 27]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 1430, 12]","[1, 40, 12]","[1, 104, 29]","[1, 210, 30]","[1, 410, 30]","[0, 40, 30]","[0, 40, 31]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1430, 15]","[1, 40, 16]","[1, 104, 25]","[0, 40, 26]","[1, 210, 27]","[1, 410, 27]","[0, 40, 28]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 9]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 1430, 14]","[1, 40, 15]","[1, 104, 33]","[0, 40, 34]","[1, 210, 35]","[1, 410, 35]","[0, 552, 36]","[0, 40, 36]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1432, 13]","[1, 40, 14]","[1, 104, 23]","[1, 210, 24]","[1, 410, 24]","[0, 40, 24]","[0, 40, 25]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1431, 12]","[1, 40, 12]","[1, 104, 31]","[0, 40, 32]","[0, 552, 33]","[1, 210, 35]","[1, 410, 35]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]","[1, 104, 28]","[0, 40, 28]","[1, 210, 29]","[1, 410, 29]","[0, 40, 30]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 15]","[1, 40, 15]","[1, 104, 31]","[0, 40, 32]","[0, 552, 34]","[1, 210, 35]","[1, 410, 35]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 15]","[1, 40, 15]","[1, 104, 32]","[1, 210, 33]","[1, 410, 33]","[0, 40, 34]","[0, 40, 34]","[0, 40, 34]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 1431, 15]","[1, 40, 16]","[1, 104, 26]","[0, 40, 27]","[1, 210, 28]","[1, 410, 28]","[0, 552, 29]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 1431, 11]","[1, 40, 11]","[1, 104, 27]","[0, 40, 28]","[0, 552, 30]","[1, 210, 31]","[1, 410, 31]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 1432, 14]","[1, 40, 15]","[1, 104, 36]","[1, 210, 37]","[1, 410, 37]","[0, 40, 37]","[0, 40, 38]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1935, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 1431, 13]","[1, 40, 14]","[1, 104, 29]","[0, 40, 30]","[0, 552, 32]","[1, 210, 32]","[1, 410, 33]","[0, 40, 33]",211
"[1, 52, 0]","[0, 48, 3]","[1, 40, 5]","[1, 1935, 12]","[0, 40, 13]","[0, 40, 13]","[0, 1500, 17]","[0, 1500, 17]","[0, 1431, 17]","[1, 40, 17]","[1, 104, 72]","[0, 40, 74]","[0, 552, 75]","[1, 210, 76]","[1, 410, 77]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 1430, 14]","[1, 40, 14]","[1, 104, 26]","[0, 40, 27]","[1, 210, 27]","[1, 410, 27]","[0, 40, 28]","[0, 40, 28]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1935, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 1432, 12]","[1, 40, 13]","[1, 104, 28]","[0, 40, 29]","[1, 210, 29]","[1, 410, 30]","[0, 40, 30]","[0, 40, 30]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1935, 9]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 1432, 16]","[1, 40, 16]","[1, 104, 29]","[0, 40, 30]","[0, 552, 32]","[1, 210, 32]","[1, 410, 33]","[0, 40, 33]",211
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1935, 8]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[1, 40, 14]","[0, 1430, 14]","[1, 104, 26]","[0, 40, 27]","[1, 210, 28]","[1, 410, 28]","[0, 40, 28]","[0, 40, 28]",211
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 22]","[0, 40, 24]","[0, 1500, 30]","[0, 1500, 30]","[0, 628, 30]","[1, 40, 31]","[1, 104, 53]","[0, 40, 54]","[1, 132, 54]","[1, 375, 55]","[0, 552, 55]","[0, 40, 55]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 627, 12]","[1, 40, 12]","[1, 104, 22]","[1, 132, 23]","[0, 40, 23]","[1, 375, 23]","[0, 40, 24]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 629, 16]","[1, 40, 16]","[1, 104, 23]","[0, 40, 24]","[1, 132, 26]","[1, 375, 26]","[0, 552, 26]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 629, 15]","[1, 40, 16]","[1, 104, 22]","[1, 132, 23]","[0, 40, 23]","[1, 375, 23]","[0, 40, 24]",212
"[1, 52, 0]","[0, 48, 7]","[1, 40, 7]","[1, 1950, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 18]","[0, 1500, 18]","[0, 627, 18]","[1, 40, 19]","[1, 104, 25]","[0, 40, 27]","[1, 132, 27]","[1, 375, 28]","[0, 40, 29]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 24]","[0, 40, 25]","[0, 1500, 31]","[0, 1500, 31]","[1, 40, 31]","[0, 628, 31]","[1, 104, 37]","[1, 132, 38]","[0, 40, 38]","[1, 375, 39]","[0, 40, 39]","[0, 40, 39]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 6]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 629, 14]","[1, 40, 14]","[1, 104, 21]","[1, 132, 22]","[1, 375, 22]","[0, 40, 22]","[0, 40, 22]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 10]","[0, 40, 11]","[0, 1500, 16]","[0, 1500, 16]","[0, 627, 16]","[1, 40, 17]","[1, 104, 26]","[0, 40, 27]","[1, 132, 28]","[1, 375, 28]","[0, 552, 29]","[0, 40, 29]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 629, 16]","[1, 40, 17]","[1, 104, 36]","[0, 40, 37]","[1, 132, 37]","[1, 375, 38]","[0, 40, 38]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 629, 13]","[1, 40, 13]","[1, 104, 22]","[0, 40, 23]","[1, 132, 24]","[1, 375, 24]","[0, 40, 24]","[0, 40, 24]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1950, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 628, 15]","[1, 40, 16]","[1, 104, 24]","[1, 132, 25]","[0, 40, 25]","[1, 375, 25]","[0, 40, 27]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 7]","[0, 40, 7]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 15]","[0, 627, 15]","[1, 40, 15]","[1, 104, 24]","[0, 40, 24]","[1, 132, 25]","[1, 375, 25]","[0, 40, 26]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[1, 40, 14]","[0, 628, 14]","[1, 40, 25]","[1, 104, 29]","[0, 40, 29]","[0, 552, 31]","[1, 132, 32]",212
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1950, 11]","[0, 40, 12]","[0, 1500, 18]","[0, 1500, 18]","[0, 627, 18]","[1, 40, 18]","[1, 104, 26]","[0, 40, 27]","[1, 132, 28]","[1, 375, 28]","[0, 552, 29]","[0, 40, 29]",212
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1950, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 629, 14]","[1, 40, 14]","[1, 104, 33]","[0, 40, 34]","[1, 132, 34]","[1, 375, 35]","[0, 40, 35]",212
